"","IDG_RIUU","COD_PLAN","PAPA_tot","TOT_CREDITOS","NO_MATRICULAS","CREDITOS_AP","AVANCE","PROM_AVANCE","NO_PERDIDAS","ACTIVO"
"6370","023582518","2518",3.76666666666667,12,1,12,8.57,8.57,0,1
"6371","023592518","2518",4.6,12,1,12,8.57,8.57,0,1
"6372","023612518","2518",4.3,12,1,12,8.57,8.57,0,1
"6373","023622518","2518",2.96666666666667,12,1,4,2.86,2.86,2,0
"6374","023632518","2518",3.65,16,1,16,11.43,11.43,0,1
"6375","023652518","2518",2.1,8,1,0,0,0,2,0
"6376","023662518","2518",4.03333333333333,12,1,12,8.57,8.57,0,1
"6377","023672518","2518",3.1,12,1,8,5.71,5.71,1,1
"6378","023692518","2518",3.1,12,1,12,8.57,8.57,0,1
"6379","023722518","2518",1.2,12,1,0,0,0,3,0
"6380","023742518","2518",4.6,4,1,4,2.86,2.86,0,1
"6381","023752518","2518",4.25,18,1,18,12.86,12.86,0,1
"6382","023762518","2518",1.12857142857143,14,1,4,2.86,2.86,3,1
"6383","023772518","2518",3.15,16,1,12,8.57,8.57,1,1
"6384","023782518","2518",5,12,1,12,8.57,8.57,0,1
"6385","002042519","2519",3.21428571428571,7,1,7,4.38,4.38,0,0
"6386","002262519","2519",3.22575757575758,66,5,55,34.38,6.88,3,0
"6387","002282519","2519",0.0230769230769231,13,1,0,0,0,3,0
"6388","002902519","2519",2.85294117647059,68,9,48,30,3.33,7,0
"6389","003762519","2519",2.395,20,2,14,8.75,4.38,2,0
"6390","006122519","2519",1.5,3,1,0,0,0,1,0
"6391","006582519","2519",5,8,1,8,5,5,0,0
"6392","006612519","2519",3.4,13,2,10,6.25,3.12,1,0
"6393","006662519","2519",4.13,10,1,10,6.25,6.25,0,0
"6394","006672519","2519",4.56363636363636,11,1,11,6.88,6.88,0,0
"6395","006682519","2519",4.2375,72,4,72,45,11.25,0,0
"6396","006782519","2519",3.70555555555556,54,4,48,30,7.5,2,0
"6397","006822519","2519",3.27313432835821,67,7,48,30,4.29,6,1
"6398","006922519","2519",3.63333333333333,9,1,9,5.62,5.62,0,0
"6399","006932519","2519",3.152,25,2,19,11.88,5.94,2,0
"6400","006952519","2519",2.7775,40,4,19,11.88,2.97,7,0
"6401","007092519","2519",4.52857142857143,14,1,14,8.75,8.75,0,0
"6402","007222519","2519",3.90357142857143,28,2,24,15,7.5,1,0
"6403","007602519","2519",3.46666666666667,60,5,49,30.63,6.13,2,0
"6404","007742519","2519",3.55522388059701,67,7,55,34.38,4.91,4,0
"6405","007872519","2519",3.825,32,2,32,20,10,0,0
"6406","007962519","2519",3.80434782608696,23,2,23,14.37,7.18,0,0
"6407","008212519","2519",3.81296296296296,54,3,48,30,10,2,0
"6408","008222519","2519",3.7,50,3,50,31.25,10.42,0,0
"6409","008252519","2519",4.01388888888889,36,3,36,22.5,7.5,0,0
"6410","008332519","2519",3.83684210526316,38,2,38,23.75,11.88,0,0
"6411","008482519","2519",3.84210526315789,19,1,19,11.88,11.88,0,0
"6412","008552519","2519",4.09142857142857,35,2,35,21.88,10.94,0,0
"6413","008572519","2519",3.98775510204082,49,4,49,30.63,7.66,0,0
"6414","008812519","2519",4.248,25,2,23,14.37,7.18,1,0
"6415","008832519","2519",3.62222222222222,54,4,49,30.63,7.66,2,0
"6416","008882519","2519",3.4,13,1,13,8.12,8.12,0,0
"6417","009062519","2519",3.4825,80,5,68,42.5,8.5,4,0
"6418","009102519","2519",2,6,1,3,1.88,1.88,1,0
"6419","009142519","2519",4.15454545454546,22,1,22,13.75,13.75,0,0
"6420","009162519","2519",3.63333333333333,18,1,18,11.25,11.25,0,0
"6421","009182519","2519",2.56153846153846,13,1,3,1.88,1.88,3,0
"6422","009222519","2519",3.88214285714286,28,2,25,15.62,7.81,1,0
"6423","009242519","2519",3.75116279069767,43,2,39,24.38,12.19,1,0
"6424","009322519","2519",3.0463768115942,69,7,50,31.25,4.46,7,0
"6425","009402519","2519",4.5,8,1,8,5,5,0,0
"6426","009442519","2519",4.04878048780488,41,3,41,25.62,8.54,0,0
"6427","009472519","2519",4.19390243902439,82,5,82,51.25,10.25,0,0
"6428","009662519","2519",2.192,25,2,13,8.12,4.06,4,0
"6429","009702519","2519",3.77228915662651,83,7,75,46.88,6.7,3,0
"6430","009802519","2519",4.17727272727273,22,2,22,13.75,6.88,0,0
"6431","009862519","2519",4.42307692307692,13,1,13,8.12,8.12,0,0
"6432","009872519","2519",3.76547619047619,84,5,72,45,9,4,0
"6433","009892519","2519",4.50666666666667,15,1,15,9.38,9.38,0,0
"6434","009902519","2519",4.3,23,1,23,14.37,14.37,0,0
"6435","009942519","2519",4.71764705882353,17,1,17,10.62,10.62,0,0
"6436","010012519","2519",3.19117647058824,34,2,24,15,7.5,3,1
"6437","010032519","2519",3.25,12,2,12,7.5,3.75,0,0
"6438","010072519","2519",3.65833333333333,96,6,85,53.12,8.85,4,0
"6439","010092519","2519",3.61791044776119,67,5,58,36.25,7.25,3,0
"6440","010102519","2519",4.62666666666667,15,1,15,9.38,9.38,0,0
"6441","010202519","2519",4.03225806451613,31,2,31,19.38,9.69,0,0
"6442","010222519","2519",3.8175,40,3,37,23.12,7.71,1,0
"6443","010242519","2519",3.77368421052632,19,2,16,10,5,1,0
"6444","010262519","2519",3.95416666666667,24,2,22,13.75,6.88,1,0
"6445","010272519","2519",3.437,100,10,81,50.62,5.06,6,0
"6446","010282519","2519",4.23333333333333,33,2,33,20.62,10.31,0,0
"6447","010312519","2519",3.74936708860759,79,6,71,44.38,7.4,3,0
"6448","010322519","2519",3.67619047619048,21,2,18,11.25,5.62,1,0
"6449","010332519","2519",3.9025641025641,39,3,36,22.5,7.5,1,0
"6450","010352519","2519",3.85714285714286,42,2,42,26.25,13.12,0,0
"6451","010382519","2519",3.93684210526316,19,1,19,11.88,11.88,0,0
"6452","010472519","2519",3.59357798165138,109,6,89,55.62,9.27,6,0
"6453","010542519","2519",4.08918918918919,37,2,37,23.12,11.56,0,0
"6454","010572519","2519",0.457142857142857,14,1,0,0,0,4,0
"6455","010612519","2519",4.07358490566038,53,3,53,33.12,11.04,0,0
"6456","010622519","2519",4.06969696969697,33,2,33,20.62,10.31,0,0
"6457","010692519","2519",4.47333333333333,15,1,15,9.38,9.38,0,0
"6458","010732519","2519",4.17647058823529,34,2,34,21.25,10.62,0,0
"6459","010772519","2519",4.41333333333333,15,1,15,9.38,9.38,0,0
"6460","010792519","2519",4.5,15,1,15,9.38,9.38,0,0
"6461","010982519","2519",4.07727272727273,44,3,40,25,8.33,1,0
"6462","011082519","2519",4.07291666666667,48,4,48,30,7.5,0,0
"6463","011122519","2519",4.31904761904762,21,1,21,13.12,13.12,0,0
"6464","011132519","2519",3.74,70,5,57,35.62,7.12,5,0
"6465","011152519","2519",3.8575,40,4,37,23.12,5.78,1,0
"6466","011162519","2519",3.82068965517241,87,8,82,51.25,6.41,2,0
"6467","011172519","2519",1.35882352941176,17,2,5,3.12,1.56,4,0
"6468","011202519","2519",3.79,70,5,63,39.38,7.88,2,0
"6469","011212519","2519",4.48837209302325,43,3,43,26.88,8.96,0,0
"6470","011272519","2519",3.23066666666667,75,7,58,36.25,5.18,5,0
"6471","011292519","2519",3.72056074766355,107,7,99,61.88,8.84,3,0
"6472","011392519","2519",4.67222222222222,18,1,18,11.25,11.25,0,0
"6473","011442519","2519",3.61348314606742,89,7,80,50,7.14,3,0
"6474","011462519","2519",3.9,44,3,40,25,8.33,1,0
"6475","011472519","2519",4.73478260869565,23,2,23,14.37,7.18,0,0
"6476","011512519","2519",4.42444444444445,45,4,45,28.12,7.03,0,0
"6477","011522519","2519",4.56666666666667,24,3,24,15,5,0,0
"6478","011532519","2519",3.69120879120879,91,6,75,46.88,7.81,6,0
"6479","011542519","2519",3.62477876106195,113,8,91,56.88,7.11,8,0
"6480","011552519","2519",3.58076923076923,78,7,63,39.38,5.63,5,0
"6481","011562519","2519",4.43333333333333,30,2,30,18.75,9.38,0,0
"6482","011572519","2519",3.91538461538461,65,5,65,40.62,8.12,0,0
"6483","011592519","2519",3.60238095238095,84,5,69,43.12,8.62,5,0
"6484","011602519","2519",3.86923076923077,26,2,23,14.37,7.18,1,0
"6485","011622519","2519",3.81296296296296,54,3,54,33.75,11.25,0,0
"6486","011732519","2519",4.20731707317073,41,3,41,25.62,8.54,0,0
"6487","011812519","2519",3.46785714285714,28,3,25,15.62,5.21,1,0
"6488","011832519","2519",3.76944444444444,72,5,70,43.75,8.75,1,0
"6489","011872519","2519",3.46618705035971,139,12,120,75,6.25,6,0
"6490","011882519","2519",4.38571428571429,49,3,49,30.63,10.21,0,0
"6491","011902519","2519",4.6,38,2,38,23.75,11.88,0,0
"6492","011912519","2519",3.59263157894737,95,8,83,51.88,6.48,3,1
"6493","011922519","2519",2.21754385964912,57,5,27,16.88,3.38,7,0
"6494","011942519","2519",4.08333333333333,42,3,42,26.25,8.75,0,0
"6495","011962519","2519",3.85441176470588,68,4,62,38.75,9.69,2,0
"6496","011972519","2519",4.07959183673469,49,3,49,30.63,10.21,0,0
"6497","011982519","2519",3.776,25,2,25,15.62,7.81,0,0
"6498","012022519","2519",3.80416666666667,48,3,46,28.75,9.58,1,0
"6499","012042519","2519",3.59684210526316,95,7,80,50,7.14,5,0
"6500","012102519","2519",3.86101694915254,59,4,54,33.75,8.44,2,0
"6501","012112519","2519",4.15,44,2,40,25,12.5,1,0
"6502","012122519","2519",4.31481481481482,54,3,54,33.75,11.25,0,0
"6503","012132519","2519",4.80666666666667,15,1,15,9.38,9.38,0,0
"6504","012152519","2519",3.58076923076923,78,5,75,46.88,9.38,1,0
"6505","012162519","2519",4.38387096774194,31,2,31,19.38,9.69,0,0
"6506","012182519","2519",4.2375,24,2,24,15,7.5,0,0
"6507","012212519","2519",4.18490566037736,53,3,53,33.12,11.04,0,0
"6508","012272519","2519",3.99789473684211,95,7,95,59.38,8.48,0,0
"6509","012282519","2519",4.07027027027027,37,3,37,23.12,7.71,0,0
"6510","012302519","2519",4.14897959183673,49,3,46,28.75,9.58,1,0
"6511","012332519","2519",3.99076923076923,65,5,63,39.38,7.88,1,0
"6512","012342519","2519",4.624,25,2,25,15.62,7.81,0,0
"6513","012352519","2519",4.04761904761905,42,3,42,26.25,8.75,0,0
"6514","012392519","2519",4.34666666666667,30,2,30,18.75,9.38,0,0
"6515","012402519","2519",4.07547169811321,106,9,106,66.25,7.36,0,0
"6516","012412519","2519",1.88148148148148,27,2,10,6.25,3.12,5,0
"6517","012432519","2519",3.90923076923077,65,3,65,40.62,13.54,0,0
"6518","012452519","2519",3.96,60,4,60,37.5,9.38,0,0
"6519","012462519","2519",3.74436090225564,133,13,126,78.75,6.06,2,0
"6520","012512519","2519",4.05714285714286,77,5,74,46.25,9.25,1,0
"6521","012522519","2519",3.95070422535211,71,7,71,44.38,6.34,0,0
"6522","012532519","2519",3.3740157480315,127,10,105,65.62,6.56,6,1
"6523","012562519","2519",2.7656862745098,102,7,71,44.38,6.34,10,0
"6524","012612519","2519",0.226315789473684,19,1,0,0,0,3,0
"6525","012632519","2519",2.43636363636364,77,6,42,26.25,4.38,11,1
"6526","012712519","2519",4.11025641025641,78,5,78,48.75,9.75,0,0
"6527","012762519","2519",3.58645833333333,96,7,82,51.25,7.32,5,0
"6528","012772519","2519",4.625,12,2,12,7.5,3.75,0,0
"6529","012802519","2519",3.44772727272727,132,13,110,68.75,5.29,7,1
"6530","012822519","2519",1.61428571428571,14,1,0,0,0,4,0
"6531","012832519","2519",4.1125,16,1,16,10,10,0,0
"6532","012852519","2519",4.09259259259259,54,4,54,33.75,8.44,0,0
"6533","012862519","2519",4.01219512195122,41,3,41,25.62,8.54,0,0
"6534","012892519","2519",3.7875,80,5,77,48.12,9.62,1,0
"6535","012912519","2519",4.02222222222222,36,3,36,22.5,7.5,0,0
"6536","012922519","2519",4.04861111111111,72,5,72,45,9,0,0
"6537","012932519","2519",3.55221238938053,113,10,89,55.62,5.56,8,0
"6538","012952519","2519",4.09807692307692,52,3,52,32.5,10.83,0,0
"6539","012962519","2519",4.30769230769231,39,3,39,24.38,8.13,0,0
"6540","012982519","2519",4.07848101265823,79,5,73,45.62,9.12,2,0
"6541","013002519","2519",3.24,20,5,16,10,2,1,0
"6542","013012519","2519",4.45263157894737,19,2,19,11.88,5.94,0,0
"6543","013032519","2519",4.15555555555556,9,1,9,5.62,5.62,0,0
"6544","013052519","2519",3.17816091954023,87,6,64,40,6.67,7,0
"6545","013072519","2519",4.24285714285714,7,1,7,4.38,4.38,0,0
"6546","013102519","2519",4.02584269662921,89,6,87,54.37,9.06,1,0
"6547","013132519","2519",3.67674418604651,86,5,82,51.25,10.25,1,0
"6548","013182519","2519",3.90087719298246,114,9,110,68.75,7.64,1,0
"6549","013202519","2519",3.19809523809524,105,12,79,49.38,4.12,9,1
"6550","013212519","2519",3.95698924731183,93,8,90,56.25,7.03,1,0
"6551","013222519","2519",4.30526315789474,57,4,57,35.62,8.9,0,0
"6552","013232519","2519",4.20759493670886,79,5,79,49.38,9.88,0,0
"6553","013252519","2519",4.28153846153846,65,5,65,40.62,8.12,0,0
"6554","013282519","2519",3.57701149425287,87,7,76,47.5,6.79,5,0
"6555","013322519","2519",3.34864864864865,111,8,94,58.75,7.34,5,0
"6556","013352519","2519",4.33780487804878,82,6,82,51.25,8.54,0,0
"6557","013372519","2519",4.14078947368421,76,5,76,47.5,9.5,0,0
"6558","013402519","2519",4.57941176470588,68,6,68,42.5,7.08,0,0
"6559","013512519","2519",4.04891304347826,92,7,89,55.62,7.95,1,0
"6560","013532519","2519",3.67647058823529,119,9,103,64.38,7.15,5,0
"6561","013552519","2519",3.70916666666667,120,9,110,68.75,7.64,3,0
"6562","013572519","2519",4.30655737704918,61,6,61,38.12,6.35,0,0
"6563","013592519","2519",4.33382352941176,68,4,68,42.5,10.62,0,0
"6564","013612519","2519",4.08991596638656,119,8,116,72.5,9.06,1,0
"6565","013652519","2519",3.54344262295082,122,9,101,63.12,7.01,7,0
"6566","013692519","2519",3.59223300970874,103,7,83,51.88,7.41,6,0
"6567","013712519","2519",3.9375,88,6,85,53.12,8.85,1,0
"6568","013742519","2519",4.16885245901639,61,4,61,38.12,9.53,0,0
"6569","013792519","2519",1.755,20,2,8,5,2.5,4,0
"6570","013812519","2519",3.40181818181818,110,10,86,53.75,5.38,7,0
"6571","013852519","2519",3.66235294117647,85,6,73,45.62,7.6,4,0
"6572","013862519","2519",3.96326530612245,98,6,96,60,10,1,0
"6573","013872519","2519",3.19834710743802,121,10,83,51.88,5.19,12,0
"6574","013882519","2519",3.8530303030303,66,6,66,41.25,6.88,0,0
"6575","013892519","2519",4.1679012345679,81,7,81,50.62,7.23,0,0
"6576","013912519","2519",3.24033613445378,119,11,92,57.5,5.23,9,1
"6577","013932519","2519",3.68318584070796,113,7,100,62.5,8.93,5,0
"6578","013942519","2519",3.565625,128,7,105,65.62,9.37,8,0
"6579","013972519","2519",3.81147540983607,122,9,112,70,7.78,3,0
"6580","013982519","2519",4.02592592592593,81,6,81,50.62,8.44,0,0
"6581","013992519","2519",3.65619834710744,121,9,99,61.88,6.88,7,0
"6582","014002519","2519",2.44857142857143,35,3,15,9.38,3.13,7,0
"6583","014022519","2519",4.06727272727273,110,8,107,66.88,8.36,1,0
"6584","014032519","2519",3.72090909090909,110,8,100,62.5,7.81,4,0
"6585","014052519","2519",4.36091954022988,87,5,87,54.37,10.87,0,0
"6586","014062519","2519",4.25402298850575,87,6,87,54.37,9.06,0,0
"6587","014072519","2519",4.00288461538461,104,7,99,61.88,8.84,2,0
"6588","014082519","2519",3.96363636363636,77,5,74,46.25,9.25,1,0
"6589","014092519","2519",4.05454545454545,88,6,88,55,9.17,0,0
"6590","014102519","2519",4.01065573770492,122,9,113,70.62,7.85,2,0
"6591","014132519","2519",0,11,1,0,0,0,4,0
"6592","014142519","2519",3.71588785046729,107,11,94,58.75,5.34,3,0
"6593","014162519","2519",3.77787610619469,113,8,98,61.25,7.66,5,0
"6594","014192519","2519",3.50972222222222,72,5,60,37.5,7.5,5,0
"6595","014202519","2519",3.95164835164835,91,6,91,56.88,9.48,0,0
"6596","014222519","2519",4.11397849462366,93,7,93,58.13,8.3,0,0
"6597","014232519","2519",3.7,104,6,95,59.38,9.9,3,0
"6598","014272519","2519",3.73333333333333,108,8,96,60,7.5,4,0
"6599","014282519","2519",3.99569892473118,93,7,93,58.13,8.3,0,0
"6600","014312519","2519",3.77264957264957,117,10,111,69.38,6.94,2,0
"6601","014332519","2519",4.01338582677165,127,11,124,77.5,7.05,1,0
"6602","014342519","2519",3.70631578947368,95,6,89,55.62,9.27,2,0
"6603","014352519","2519",4.23698630136986,73,5,73,45.62,9.12,0,0
"6604","014362519","2519",3.42,145,10,118,73.75,7.38,9,0
"6605","014372519","2519",4.13139534883721,86,5,86,53.75,10.75,0,0
"6606","014422519","2519",3.80366972477064,109,7,104,65,9.29,2,0
"6607","014432519","2519",4.23239436619718,71,5,71,44.38,8.88,0,0
"6608","014442519","2519",4.50294117647059,68,5,68,42.5,8.5,0,0
"6609","014452519","2519",3.56617647058824,136,12,109,68.12,5.68,9,0
"6610","014462519","2519",3.63853211009174,109,7,96,60,8.57,5,0
"6611","014482519","2519",3.55416666666667,120,8,108,67.5,8.44,4,0
"6612","014492519","2519",4.25375,80,5,80,50,10,0,0
"6613","014502519","2519",3.27191011235955,89,11,70,43.75,3.98,6,1
"6614","014512519","2519",2.83333333333333,9,1,6,3.75,3.75,1,0
"6615","014542519","2519",3.60731707317073,82,8,71,44.38,5.55,5,0
"6616","014552519","2519",4.1,35,3,35,21.88,7.29,0,0
"6617","014562519","2519",3.49855072463768,138,12,108,67.5,5.62,9,0
"6618","014612519","2519",4.06930693069307,101,7,101,63.12,9.02,0,0
"6619","014622519","2519",3.9008,125,8,110,68.75,8.59,5,0
"6620","014652519","2519",4.0728813559322,118,10,118,73.75,7.38,0,0
"6621","014722519","2519",3.49302325581395,129,10,117,73.12,7.31,4,0
"6622","014732519","2519",4.12612612612613,111,9,111,69.38,7.71,0,0
"6623","014772519","2519",4.2256880733945,109,7,109,68.12,9.73,0,0
"6624","014792519","2519",4.31647058823529,85,6,85,53.12,8.85,0,0
"6625","014842519","2519",4.18817204301075,93,6,93,58.13,9.69,0,0
"6626","014852519","2519",3.49568965517241,116,8,104,65,8.12,4,0
"6627","014862519","2519",3.8036036036036,111,8,105,65.62,8.2,2,0
"6628","014912519","2519",3.92689655172414,145,11,135,84.38,7.67,3,0
"6629","014922519","2519",4.29247311827957,93,6,93,58.13,9.69,0,0
"6630","014942519","2519",3.97216494845361,97,6,91,56.88,9.48,2,0
"6631","014962519","2519",4.26915887850467,107,7,107,66.88,9.55,0,0
"6632","014972519","2519",3.66106194690266,113,7,107,66.88,9.55,2,0
"6633","014992519","2519",4.27252747252747,91,6,91,56.88,9.48,0,0
"6634","015012519","2519",4.14520547945205,73,6,73,45.62,7.6,0,0
"6635","015042519","2519",3.59256198347107,121,9,107,66.88,7.43,5,0
"6636","015092519","2519",4.18446601941748,103,7,103,64.38,9.2,0,0
"6637","015112519","2519",4.02788461538462,104,6,98,61.25,10.21,2,0
"6638","015122519","2519",3.944,25,5,25,15.62,3.12,0,1
"6639","015132519","2519",4.43521126760563,71,5,71,44.38,8.88,0,0
"6640","015152519","2519",3.70909090909091,132,12,118,73.75,6.15,5,0
"6641","015162519","2519",4.17378640776699,103,7,103,64.38,9.2,0,0
"6642","015172519","2519",4.24148936170213,94,5,94,58.75,11.75,0,0
"6643","015182519","2519",3.80091743119266,109,7,99,61.88,8.84,3,0
"6644","015192519","2519",4.37169811320755,106,8,106,66.25,8.28,0,0
"6645","015202519","2519",3.72481751824817,137,11,130,81.25,7.39,1,0
"6646","015212519","2519",4.18863636363636,88,6,88,55,9.17,0,0
"6647","015272519","2519",3.99910714285714,112,7,110,68.75,9.82,1,0
"6648","015342519","2519",3.46228070175439,114,10,92,57.5,5.75,6,0
"6649","015352519","2519",3.76315789473684,133,12,123,76.88,6.41,3,1
"6650","015372519","2519",3.29032258064516,93,9,66,41.25,4.58,8,1
"6651","015382519","2519",3.805,100,6,94,58.75,9.79,2,0
"6652","015392519","2519",2.77402597402597,77,8,39,24.38,3.05,12,1
"6653","015402519","2519",4.03522727272727,88,6,88,55,9.17,0,0
"6654","015412519","2519",3.81615384615385,130,10,112,70,7,6,0
"6655","015422519","2519",3.39097744360902,133,12,96,60,5,11,1
"6656","015432519","2519",3.96,90,6,85,53.12,8.85,2,0
"6657","015442519","2519",4.31645569620253,79,5,79,49.38,9.88,0,0
"6658","015452519","2519",3.80689655172414,29,2,24,15,7.5,2,0
"6659","015462519","2519",4.41739130434783,115,8,115,71.88,8.98,0,0
"6660","015482519","2519",3.35038759689922,129,12,95,59.38,4.95,10,1
"6661","015492519","2519",3.56916666666667,120,13,103,64.38,4.95,5,1
"6662","015502519","2519",4.36759259259259,108,8,108,67.5,8.44,0,0
"6663","015522519","2519",4.16571428571429,105,8,105,65.62,8.2,0,0
"6664","015542519","2519",3.41020408163265,49,3,35,21.88,7.29,4,0
"6665","015552519","2519",2.67666666666667,60,4,28,17.5,4.38,10,0
"6666","015602519","2519",3.70307692307692,130,8,109,68.12,8.52,7,0
"6667","015612519","2519",4.18869565217391,115,8,115,71.88,8.98,0,0
"6668","015642519","2519",0.109090909090909,11,1,0,0,0,3,0
"6669","015662519","2519",3.7448,125,9,114,71.25,7.92,3,0
"6670","015682519","2519",3.67235772357724,123,12,114,71.25,5.94,3,1
"6671","015692519","2519",3.67022900763359,131,10,111,69.38,6.94,7,0
"6672","015712519","2519",4.10909090909091,99,7,99,61.88,8.84,0,0
"6673","015722519","2519",0,10,1,0,0,0,2,0
"6674","015732519","2519",4.28303571428571,112,10,112,70,7,0,0
"6675","015742519","2519",4.16238532110092,109,8,109,68.12,8.52,0,0
"6676","015752519","2519",3.73191489361702,141,10,124,77.5,7.75,6,0
"6677","015762519","2519",3.76377952755906,127,10,113,70.62,7.06,5,0
"6678","015812519","2519",2.03076923076923,13,1,4,2.5,2.5,3,0
"6679","015832519","2519",3.93076923076923,130,9,127,79.38,8.82,1,0
"6680","015842519","2519",4.22162162162162,111,8,111,69.38,8.67,0,0
"6681","015852519","2519",4.06346153846154,104,7,102,63.75,9.11,1,0
"6682","015862519","2519",3.72727272727273,154,11,139,86.88,7.9,4,0
"6683","015872519","2519",3.92361111111111,144,10,132,82.5,8.25,3,0
"6684","015882519","2519",4.08598130841121,107,8,103,64.38,8.05,1,0
"6685","015892519","2519",4.31960784313725,102,8,102,63.75,7.97,0,0
"6686","015902519","2519",4.14553571428571,112,8,112,70,8.75,0,0
